app_name,price,avg_rating,rating_count,size_mb,primary_genre,content_rating,language_count,has_iap,has_support_url,min_ios,is_game_center,age_days,update_recency_days
Cats & Soup,0.0,4.87817,334243,1356.616704,Games,4+,15,0,0,13.0,1,1500,0
Tile Garden: Relaxing Puzzle,0.0,4.74275,90779,472.095744,Games,12+,8,0,0,13.0,0,1863,41
Tappy: Self Care Fidgeter,0.0,4.81376,17649,269.710336,Games,4+,1,0,0,15.0,1,2156,0
Magic Jigsaw Puzzles－Games HD,0.0,4.75431,379255,396.768256,Games,4+,11,0,0,15.0,0,5236,5
Otium Word: Relax Puzzle Game,0.0,4.66648,133696,285.415424,Games,4+,1,0,0,13.0,0,607,28
Terrarium: Garden Idle,0.0,4.90876,260870,259.964928,Games,4+,10,0,0,14.0,1,2666,8
"Bird Sounds, Listen & Relax",0.0,4.56758,6244,61.832192,Health & Fitness,4+,4,0,0,12.0,0,3327,943
Relax Jigsaw Puzzle for Adults,0.0,4.79113,11256,294.910976,Games,4+,9,0,0,13.0,0,2058,4
Sugar Blast: Pop & Relax,0.0,4.71698,25461,236.901376,Games,4+,15,0,0,13.0,0,2326,37
Sleep Sounds: Calm & Relax,0.0,4.76923,13,237.500416,Entertainment,4+,1,0,0,13.0,0,2081,215
"Nature Melody — Soothing, Calming, and Relaxing Sounds to Relieve Stress and Help Sleep Better (Free)",0.0,4.75122,4297,218.522624,Medical,4+,31,0,0,7.1,0,4384,3886
Zen Master: Design & Relax,0.0,4.92593,7641,387.746816,Games,4+,12,0,0,15.0,0,819,2
Zen Koi 2,0.0,4.76053,28897,152.047616,Games,4+,11,0,0,13.0,1,2898,28
Relax Sounds - Calming,0.0,4.62378,1228,411.44832,Health & Fitness,4+,1,0,0,17.0,0,2419,114
Merge Mansion: Mystery Puzzles,0.0,4.56019,188665,350.068736,Games,12+,9,0,0,15.0,0,1891,7
2048,0.0,4.38357,34661,87.79264,Games,12+,6,0,0,13,1,4264,0
"RainSound: Focus, Relax, Sleep",0.0,4.69888,1169,44.255232,Lifestyle,4+,1,0,0,16.0,0,4682,536
Rootd: Panic Attacks & Anxiety,0.0,4.8186,9708,133.144576,Health & Fitness,4+,12,0,0,15.6,0,2964,1
TaoZen - Relax & Sleep Sounds,0.0,4.56088,813,77.630464,Health & Fitness,4+,1,0,0,13.0,0,2323,1036
Deep Sleep and Relaxation,0.0,4.40824,801,116.975616,Health & Fitness,9+,1,0,0,10.3,0,3963,2617
Triple A HD: Guided Meditation,0.0,4.40641,4087,251.052032,Entertainment,4+,23,0,0,15,0,1403,97
Oriental Relaxing Sounds,0.0,4.66706,3397,34.62144,Health & Fitness,4+,4,0,0,9.0,0,4244,2870
Deep Relax Sleep Music,0.0,4.61057,4332,105.724928,Health & Fitness,4+,4,0,0,9.0,0,4620,1236
Relaxing Games by StressBall+,0.0,4.72581,62,252.06784,Entertainment,4+,17,0,0,16.0,0,720,137
Makeup Slime Game! Relaxation,0.0,4.05037,2640,267.502592,Games,9+,8,0,0,13.0,0,2456,36
hypnu™: Sleep & Relax Hypnosis,0.0,4.76471,51,88.410112,Health & Fitness,12+,1,0,0,17.6,0,2050,65
Relax melodies ambiance chuva,0.0,4.64865,259,98.384896,Health & Fitness,4+,11,0,0,16.6,0,1632,0
Power Line: Antistress & Relax,0.0,4.67856,112,101.448704,Games,4+,1,0,0,11.0,1,3914,1226
The Tapping Solution,0.0,4.81278,22056,150.603776,Health & Fitness,4+,1,0,0,16.0,0,2596,0
Traffic Frenzy : Jam Escape,0.0,4.73926,26870,353.753088,Games,17+,8,0,0,13.0,0,301,2
Breathing Exercises Breathe+,0.0,4.66807,3332,156.812288,Health & Fitness,4+,9,0,0,17.0,0,3450,251
Relax My Dog: Calmly,0.0,4.46565,131,49.952768,Lifestyle,4+,9,0,0,14.0,0,1266,99
Nature Sounds: Relax and Sleep,0.0,4.75298,336,91.148288,Health & Fitness,4+,1,0,0,12.0,0,2045,0
Solitaire·,0.0,4.56409,711896,269.837312,Games,12+,12,0,0,13.0,1,4677,14
Zentomino Free - Relaxing alternative to tangram puzzles,0.0,4.54348,46,42.679296,Games,4+,1,0,0,8.1,0,6103,3688
Mini games calm and relax,0.0,4.62857,35,290.854912,Games,4+,1,0,0,13.0,0,654,21
Stress Ball - Anxiety Relief,0.0,4.83014,1725,117.12512,Health & Fitness,4+,1,0,0,13.0,0,1786,41
Water Relaxing Sounds,0.0,4.4902,51,45.201408,Lifestyle,4+,1,0,0,9.0,0,4507,2727
RelaxWatch: Stress&HRV Tracker,0.0,4.48819,381,181.177344,Health & Fitness,4+,6,0,0,15.6,0,244,6
Venue: Relaxing Design Game,0.0,4.77242,12246,275.65056,Games,4+,8,0,0,15.0,0,437,23
Relax by meditone,0.0,4.59999,15,204.474368,Health & Fitness,4+,2,0,0,12.0,0,5305,624
Relax Radio,0.0,4.74864,1106,11.091968,Music,4+,1,0,0,13.0,0,4940,72
Word Relaxing: Calm Puzzle,0.0,5,9,425.759744,Games,12+,8,0,0,12.0,0,1020,646
Relax with C.A.R.E.,0.0,5,9,77.744128,Health & Fitness,9+,4,0,0,15.0,0,1695,29
Match Tile 3D,0.0,4.75684,95008,790.237184,Games,12+,8,0,0,13.0,1,1711,2
Relaxing Toys Mini Games,0.0,4.46344,2626,604.242944,Games,17+,1,0,0,13.0,0,414,5
Sleep & Relax Sounds - Sleepia,0.0,4.4,20,53.52448,Health & Fitness,4+,5,0,0,9.0,0,3054,2587
Bricks Breaker Quest,0.0,4.32545,17830,201.552896,Games,4+,16,0,0,13.0,1,2943,21
Relief: Meditation and Relax,0.0,4,26,71.504896,Health & Fitness,12+,3,0,0,14.0,0,1165,1041
Relaxing Games For Adults™,0.0,4.51851,108,36.685824,Games,4+,1,0,0,18.0,0,71,71
Triple Match 3D,0.0,4.92143,333659,1239.686144,Games,4+,13,0,0,12.0,1,1317,1
Impulse - Brain Training,0.0,4.74918,794212,198.902784,Health & Fitness,4+,21,0,0,16.0,0,2465,3
Stress Less - Learn to Relax,0.0,4.62263,53,39.344128,Health & Fitness,12+,1,0,0,11.0,0,2455,2319
Word Relax - Zen Puzzle Games,0.0,4.90896,670,263.450624,Games,4+,1,0,0,13.0,0,1769,35
Linko 2 - Relaxing Loop Shape,0.0,4.33333,3,108.42112,Games,4+,8,0,0,13.0,1,1260,28
Breathe2Relax,0.0,4.24841,314,122.596352,Health & Fitness,4+,1,0,0,14.0,0,5356,7
Relax: Focus & Stress Relief,0.0,4.71429,14,114.390016,Health & Fitness,4+,2,0,0,10.0,0,2219,749
Naturespace Holographic Audio,0.0,4.85329,4376,86.011904,Health & Fitness,4+,5,0,0,15.0,0,6054,4
Alice's Dream ： Merge Games,0.0,4.60799,17717,450.920448,Games,17+,8,0,0,12.0,0,1065,21
Number Match: 2048 Puzzle,0.0,4.80197,51674,461.945856,Games,12+,1,0,0,13.0,0,983,8
Stress Relief & Relaxing Games,0.0,4.60888,473,232.644608,Games,4+,22,0,0,12.0,0,1764,71
Reiki Relaxation Hypnosis,0.0,4.72308,195,147.214336,Health & Fitness,4+,1,0,0,9.0,0,5158,2221
Tile Explorer: Tiles Clear!,0.0,4.93768,154795,335.941632,Games,4+,62,0,0,15.0,0,552,0
"Solitaire Calm, Relax and Play",0.0,4.60881,363,164.03456,Games,4+,8,0,0,13.0,1,1911,100
Satisdom,0.0,4.66974,94749,346.983424,Games,4+,8,0,0,13.0,0,594,165
Mini Relaxing Game 2,0.0,4.02878,1529,213.712896,Games,9+,1,0,0,13.0,0,258,78
"Classic Melody — Relaxing, Calming, and Soothing Instrumental Music to Relieve Stress and Help Sleep Better (Free)",0.0,4.65421,107,89.10336,Lifestyle,4+,1,0,0,7.1,0,3914,3893
Linko - Relaxing Loop,0.0,3.92308,26,154.959872,Games,4+,8,0,0,12.0,1,1349,28
Mini Antistress Relaxing Games,0.0,4.67544,58110,359.40864,Games,4+,1,0,0,13.0,0,602,62
Vibrator - Relax Massager App,0.0,4.05274,14977,93.459456,Utilities,4+,11,0,0,14.0,0,2227,203
Relax SoundMachine - Sensity,0.0,4.70563,231,210.103296,Health & Fitness,4+,1,0,0,15.0,0,1246,118
Daily Slimes & Fluid Simulator,0.0,4.58619,2825,229.614592,Lifestyle,4+,1,0,0,14.0,1,1045,721
Enlighten - Relax and meditate,0.0,4.66667,12,160.073728,Health & Fitness,4+,1,0,0,12.0,0,3872,1157
Mood: Relaxing Sounds,0.0,4.63157,38,72.438784,Health & Fitness,4+,13,0,0,12.0,0,2097,902
Fidget Pro - Relaxing Toys,0.0,4.60926,691,177.690624,Health & Fitness,17+,1,0,0,13.0,0,948,770
Relax Solitaire!,0.0,4.60079,8214,200.194048,Games,4+,1,0,0,13.0,1,179,1
Polysphere: Art Puzzle 3D,0.0,4.55382,607487,296.01792,Games,12+,32,0,0,13.0,0,2523,29
Audicin: Relax & Focus Audio,0.0,4.875,8,91.036672,Health & Fitness,4+,1,0,0,16.0,0,659,14
Yobi Live · Relax,0.0,4.2,5,303.450112,Utilities,17+,5,0,0,13.0,0,662,14
Calm Exercise,0.0,5,5,111.818752,Health & Fitness,4+,1,0,0,12.0,0,1468,1048
Tiki Solitaire TriPeaks,0.0,4.61306,133013,344.390656,Games,4+,35,0,0,13.0,0,4116,0
Relax-TV,0.0,5,1,91.4432,Lifestyle,4+,1,0,0,13.0,0,1472,56
Relaxing Nature Sleep Sounds,0.0,4.76684,579,102.3744,Health & Fitness,4+,1,0,0,16.6,0,3022,89
Norbu: Antistress & Relax,0.0,4.61538,13,150.36416,Health & Fitness,4+,15,0,0,13.0,0,2050,209
Frequency: Healing Sounds,0.0,4.67976,1680,219.584512,Health & Fitness,12+,1,0,0,15,0,4474,22
Superchill Muscle Relaxation,0.0,4.4,110,104.239104,Health & Fitness,12+,1,0,0,17.6,0,2269,84
Artbook - Paint by Number,0.0,4.73363,53012,79.663104,Lifestyle,4+,2,0,0,13.0,0,2649,75
